8743,pattern_lb_rb_lt,4,1
8744,cut_ring_area,4,1
8745,hit_prob,4,1
8746,ips,4,1
8747,arrival_to_b,4,1
8748,arrival_to_a,4,1
8749,find_longest,4,1
8750,qs_num,4,1
8751,a_n,4,1
8752,b_n,4,1
8753,numab,4,1
8754,get_last_matching,4,1
8755,get_strategy,4,1
8756,isZero,4,1
8757,setZero,4,1
8758,timestring,4,1
8759,startCnt,4,1
8760,aStart1,4,1
8761,aEnd1,4,1
8762,bStart1,4,1
8763,bEnd1,4,1
8764,remove_duplicates,4,1
8765,do_it_greedy,4,1
8766,jb,4,1
8767,process_arguments,4,1
8768,CheckDict,4,1
8769,ClearDict,4,1
8770,arrivalTime,4,1
8771,countEnginesUsed,4,1
8772,location_train_count,4,1
8773,the_events,4,1
8774,egs,4,1
8775,eg,4,1
8776,getRects,4,1
8777,romberg,4,1
8778,safeArea,4,1
8779,trArea,4,1
8780,uglyLines,4,1
8781,curEngines,4,1
8782,curQueries,4,1
8783,ldep,4,1
8784,rdep,4,1
8785,findOptimalSwitch,4,1
8786,thestring,4,1
8787,numS,4,1
8788,xmiddle1,4,1
8789,nr_cases,4,1
8790,nr_engines,4,1
8791,nr_queries,4,1
8792,Num,4,1
8793,queryseq,4,1
8794,current_temp,4,1
8795,NumCases,4,1
8796,SavingTheUniverse,4,1
8797,FlySwatter,4,1
8798,qremaplist,4,1
8799,area_chorded_rect,4,1
8800,rap,4,1
8801,probability_dead_fly,4,1
8802,solvetrains,4,1
8803,bottom_right_in,4,1
8804,top_left_in,4,1
8805,cur_x,4,1
8806,cur_y,4,1
8807,a_current,4,1
8808,b_current,4,1
8809,train_schedule,4,1
8810,dep1,4,1
8811,inTime,4,1
8812,encontrar_primero,4,1
8813,total_camino,4,1
8814,cont_max,4,1
8815,passesLeft,4,1
8816,A0,4,1
8817,departStation,4,1
8818,arriveStation,4,1
8819,fast_count_switches,4,1
8820,_need_to_switch,4,1
8821,read_problem,4,1
8822,winner,4,1
8823,start_at_a,4,1
8824,start_at_b,4,1
8825,testActual,4,1
8826,longest_path,4,1
8827,number_of_test,4,1
8828,q_motores,4,1
8829,ChooseEngines,4,1
8830,scheduleX,4,1
8831,scheduleY,4,1
8832,current_query_idx,4,1
8833,Probability,4,1
8834,innerSafe,4,1
8835,HHMM,4,1
8836,OptimiseTrips,4,1
8837,START,4,1
8838,STOP,4,1
8839,input_count,4,1
8840,keyword,4,1
8841,output_string,4,1
8842,sortMinimizeDepart,4,1
8843,getAvailableTrain,4,1
8844,availTime,4,1
8845,otherStation,4,1
8846,moveTrain,4,1
8847,numberAB,4,1
8848,numberBA,4,1
8849,find_switches,4,1
8850,sengines,4,1
8851,numofengines,4,1
8852,numofqueries,4,1
8853,cPickle,4,1
8854,getfreqs,4,1
8855,getorderedfreqs,4,1
8856,shorten,4,1
8857,nextoccur,4,1
8858,nswitches_recur,4,1
8859,quadts,4,1
8860,ranges,4,1
8861,almostcache,4,1
8862,nocache,4,1
8863,ARRDEP,4,1
8864,STATION,4,1
8865,cmp_event_time,4,1
8866,filen,4,1
8867,nC,4,1
8868,sim,4,1
8869,engines_num,4,1
8870,getind,4,1
8871,e_n,4,1
8872,As,4,1
8873,Bs,4,1
8874,A_arrives,4,1
8875,B_arrives,4,1
8876,atbl2,4,1
8877,btbl2,4,1
8878,emulate,4,1
8879,acure,4,1
8880,asch,4,1
8881,bsch,4,1
8882,aamag,4,1
8883,bamag,4,1
8884,baseEngines,4,1
8885,lastEngine,4,1
8886,newEngine,4,1
8887,atobCount,4,1
8888,btoaCount,4,1
8889,probabilityOfDeath,4,1
8890,flyLivesSquareArea,4,1
8891,areaUnderCurve,4,1
8892,probabilityOfLife,4,1
8893,startHour,4,1
8894,startMinute,4,1
8895,endHour,4,1
8896,endMinute,4,1
8897,destTrains,4,1
8898,cmp_strip,4,1
8899,cmp_gaps,4,1
8900,Aswatter,4,1
8901,sort_by_nonconflict,4,1
8902,sort_by_value,4,1
8903,sorted_engines,4,1
8904,minf,4,1
8905,minsteps,4,1
8906,get_next_pos,4,1
8907,subset,4,1
8908,astar,4,1
8909,total_steps,4,1
8910,next_trains,4,1
8911,saving,4,1
8912,numOfTest,4,1
8913,numOfQuery,4,1
8914,machine,4,1
8915,get_trip,4,1
8916,dep_station,4,1
8917,arr_station,4,1
8918,ntrips_per_station,4,1
8919,ntrips,4,1
8920,optimal_switch,4,1
8921,optimal_start,4,1
8922,count_engines,4,1
8923,numTerms,4,1
8924,sort_by_time,4,1
8925,isDeparture,4,1
8926,phi1,4,1
8927,phi2,4,1
8928,start_AB,4,1
8929,start_BA,4,1
8930,idxCase,4,1
8931,nbSearchEngines,4,1
8932,nbRequests,4,1
8933,sublist,4,1
8934,engine_usefulness,4,1
8935,area_within,4,1
8936,sq_r,4,1
8937,sq_c,4,1
8938,to_station,4,1
8939,add_train,4,1
8940,added_from,4,1
8941,ProcessSearch,4,1
8942,_init_sched,4,1
8943,_timeobj,4,1
8944,_init_stations,4,1
8945,ServerChoiceBucket,4,1
8946,_initial_values,4,1
8947,get_choices,4,1
8948,test_time_to_minutes,4,1
8949,test_table_sort,4,1
8950,len_from_A,4,1
8951,len_from_B,4,1
8952,todatetimedelta,4,1
8953,nbtrips,4,1
8954,seName,4,1
8955,NAstr,4,1
8956,NBstr,4,1
8957,Step,4,1
8958,bm,4,1
8959,max_yield,4,1
8960,yield_based,4,1
8961,search_engines_count,4,1
8962,search_terms_count,4,1
8963,getNumSwitches,4,1
8964,engineIdx,4,1
8965,areaFreeOneCornerIn,4,1
8966,diffx,4,1
8967,diffy,4,1
8968,Saving_Universe,4,1
8969,bestid,4,1
8970,se_num,4,1
8971,q_num,4,1
8972,Train_Timetable,4,1
8973,check_trains,4,1
8974,newtrain,4,1
8975,timepoint,4,1
8976,tr_time,4,1
8977,a_sum,4,1
8978,b_sum,4,1
8979,Query_Set,4,1
8980,first_engine,4,1
8981,switched_to,4,1
8982,get_frequency_list,4,1
8983,start_h,4,1
8984,start_m,4,1
8985,stop_h,4,1
8986,stop_m,4,1
8987,route_type,4,1
8988,compareTime,4,1
8989,this_event,4,1
8990,area_of_inrim_slice,4,1
8991,string_area,4,1
8992,n_start_at_a,4,1
8993,n_start_at_b,4,1
8994,stationName,4,1
8995,tiCmp,4,1
8996,_ta,4,1
8997,_train_arriv,4,1
8998,_train_leave,4,1
8999,_handlers,4,1
9000,gcj2,4,1
9001,calculate_switches,4,1
9002,cmin,4,2
9003,reqA,4,1
9004,reqB,4,1
9005,o1,4,1
9006,nab_count,4,1
9007,nba_count,4,1
9008,intQueryNum,4,1
9009,intATrain,4,1
9010,intBTrain,4,1
9011,adep,4,1
9012,bdep,4,1
9013,aarr,4,1
9014,get_number,4,1
9015,ep,4,1
9016,hh1,4,1
9017,mm1,4,1
9018,hh2,4,1
9019,mm2,4,1
9020,stu,4,1
9021,trenesA,4,1
9022,trenesB,4,1
9023,allseen,4,1
9024,Neng,4,1
9025,Nquer,4,1
9026,rB,4,1
9027,rA,4,1
9028,choose_engine,4,1
9029,num_eng,4,1
9030,num_que,4,1
9031,choose_best,4,1
9032,area_half,4,1
9033,RING,4,1
9034,racket_t,4,1
9035,limit_area,4,1
9036,compute_area,4,1
9037,idgen,4,1
9038,buildGraph,4,1
9039,lumps,4,1
9040,rmdir,4,1
9041,makedirs,4,1
9042,engCnt,4,1
9043,querCnt,4,1
9044,allTimes,4,1
9045,intMinutes,4,1
9046,not_changing,4,1
9047,changing,4,1
9048,deprt_A,4,1
9049,deprt_B,4,1
9050,holeupper,4,1
9051,abcount,4,1
9052,bacount,4,1
9053,departdesc,4,1
9054,availdesc,4,1
9055,departtime,4,1
9056,arrivetime,4,1
9057,availtime,4,1
9058,desclist,4,1
9059,hasZero,4,1
9060,futureTimes,4,1
9061,smallest_switch,4,1
9062,getCutpoints,4,1
9063,p1_Radius,4,1
9064,p2_Radius,4,1
9065,get_t1,4,1
9066,get_t2,4,1
9067,get_f1,4,1
9068,get_r1,4,1
9069,t1_area,4,1
9070,t2_area,4,1
9071,f1_area,4,1
9072,r2_area,4,1
9073,decide_intersection_area,4,1
9074,scanRow,4,1
9075,fly_square,4,1
9076,circle_r,4,1
9077,scanQuauter,4,1
9078,next_p2y,4,1
9079,row_total,4,1
9080,calculateP,4,1
9081,handleOneCase,4,1
9082,to_where,4,1
9083,FromA,4,1
9084,FromB,4,1
9085,breaks,4,1
9086,numStarA,4,1
9087,numStarB,4,1
9088,linestrTemp,4,1
9089,findMax,4,1
9090,writeSolution,4,1
9091,noS,4,1
9092,findMinimumTime,4,1
9093,nextStation,4,1
9094,currStation,4,1
9095,findDep,4,1
9096,permSize,4,1
9097,treecopy,4,1
9098,create_tree,4,1
9099,taxiDist,4,1
9100,powerSum,4,1
9101,realans,4,1
9102,traverseTree,4,1
9103,RLE,4,2
9104,isLeaf,4,2
9105,get_parent_of,4,1
9106,tree_height,4,1
9107,maxprime,4,1
9108,findNextPrime,4,1
9109,isPrimeSlow,4,1
9110,f_or,4,1
9111,f_and,4,1
9112,reduce_max,4,1
9113,inc_min,4,1
9114,I_VALUE,4,1
9115,readTree,4,1
9116,xval,4,1
9117,inStr,4,1
9118,slen,4,2
9119,apply_perm,4,2
9120,stepping,4,1
9121,min_rle,4,1
9122,Permutation,4,2
9123,treeFromList,4,1
9124,calctree,4,1
9125,readnumbers,4,1
9126,pn,4,2
9127,flipgates,4,1
9128,flip_count,4,1
9129,desiredValue,4,1
9130,calc_min,4,1
9131,all_0,4,1
9132,all_1,4,1
9133,_id,4,1
9134,lencorta,4,1
9135,orv,4,1
9136,andv,4,1
9137,t_num,4,1
9138,q3,4,1
9139,bound,4,1
9140,overrideChangable,4,1
9141,rootNode,4,1
9142,isLeft,4,1
9143,getall,4,1
9144,new_pos,4,1
9145,leng,4,1
9146,nv,4,1
9147,x1y2,4,1
9148,read_words,4,1
9149,runlength,4,2
9150,can_change,4,1
9151,permute_block,4,2
9152,meta,4,1
9153,IS_AND,4,1
9154,OP_AND,4,1
9155,st_leaf,4,1
9156,karray,4,1
9157,min_counter,4,1
9158,blocksize,4,1
9159,largest,4,1
9160,BTree,4,1
9161,addval,4,1
9162,MP,4,2
9163,mincount,4,1
9164,minSize,4,1
9165,ProblemC,4,1
9166,oo,4,1
9167,zb,4,1
9168,totalpf,4,1
9169,cruiserx,4,1
9170,cruisery,4,1
9171,cruiserz,4,1
9172,retList,4,1
9173,invert,4,2
9174,_changes,4,1
9175,cur_node,4,1
9176,maxp,4,1
9177,zl,4,1
9178,minl,4,1
9179,newtree,4,1
9180,minmutes,4,1
9181,c4,4,1
9182,c5,4,1
9183,c6,4,1
9184,c7,4,1
9185,c8,4,1
9186,mchc,4,1
9187,lastch,4,1
9188,this_one,4,2
9189,uniqueCombinations,4,2
9190,afterIthItem,4,2
9191,pointset,4,1
9192,TREE,4,1
9193,lng,4,1
9194,is_primes,4,1
9195,onetreemods,4,1
9196,second_grids,4,1
9197,gen_vertices,4,1
9198,x_remain,4,1
9199,y_remain,4,1
9200,xyi1,4,1
9201,xyi2,4,1
9202,joined,4,2
9203,get_factor_set,4,1
9204,num2i,4,1
9205,noTests,4,1
9206,lii,4,1
9207,pf,4,2
9208,dels,4,1
9209,put_tree_in_basket,4,1
9210,basket_selection,4,1
9211,tuples,4,1
9212,validTriples,4,1
9213,processTriple,4,1
9214,t_aux1,4,1
9215,extend1,4,1
9216,groups2,4,1
9217,find_primes,4,2
9218,unioned,4,1
9219,tree_coords_without_tree1,4,1
9220,napln,4,1
9221,pocty,4,1
9222,poc,4,1
9223,pozice,4,1
9224,compatible,4,1
9225,b1x,4,1
9226,b1y,4,1
9227,b2x,4,1
9228,b2y,4,1
9229,b3x,4,1
9230,b3y,4,1
9231,ok_ijk,4,1
9232,newPerf,4,1
9233,newElem,4,1
9234,modf,4,2
9235,lastresult,4,1
9236,find_set,4,1
9237,theset,4,1
9238,p1_set,4,1
9239,compute_trees,4,2
9240,v_cnt,4,1
9241,isvalid,4,2
9242,make_deck,4,2
9243,out_ind,4,1
9244,itofactors,4,1
9245,shu,4,1
9246,primeFactorsMem,4,1
9247,xxxx,4,1
9248,CC,4,1
9249,indices_open,4,1
9250,divisible,4,1
9251,count_options,4,1
9252,itrees,4,1
9253,jtrees,4,1
9254,ktrees,4,1
9255,lim,4,2
9256,find_root,4,1
9257,sums3,4,1
9258,sums2,4,1
9259,iP,4,1
9260,used_factors,4,1
9261,pmax,4,1
9262,cx3,4,1
9263,cy3,4,1
9264,remainingcards,4,1
9265,getRoot,4,1
9266,mf,4,1
9267,restart,4,1
9268,on,4,1
9269,all_tree_coord,4,1
9270,deck_out,4,1
9271,one_query,4,1
9272,outputfilename,4,1
9273,did,4,1
9274,primos,4,1
9275,primo,4,1
9276,conjunto,4,1
9277,comp_list,4,1
9278,jp,4,1
9279,arg_v,4,1
9280,treepoints,4,1
9281,primenumber,4,1
9282,notprimenumber,4,1
9283,k_subsets,4,2
9284,k_set,4,2
9285,mrg,4,1
9286,pg,4,1
9287,indexk,4,1
9288,indexj,4,1
9289,indices_str,4,1
9290,winners,4,1
9291,_p,4,1
9292,pruned,4,1
9293,closed_indices,4,1
9294,current_number,4,1
9295,next_index,4,1
9296,grid_n,4,1
9297,each_rem_3_pair,4,1
9298,bins_add,4,1
9299,numtrees,4,1
9300,update_max,4,1
9301,update_min,4,1
9302,max_s,4,1
9303,ingreds,4,1
9304,ingredLeastUse,4,1
9305,doWork,4,1
9306,mixtureCount,4,1
9307,newoffset,4,1
9308,ning,4,1
9309,used2,4,1
9310,mxcoord,4,1
9311,genlen,4,1
9312,Phone,4,1
9313,ilerazywystepuje,4,1
9314,perKey,4,1
9315,letter_per_key,4,1
9316,countUgly,4,1
9317,deal,4,1
9318,ic,4,1
9319,calcPresses,4,1
9320,current_letter,4,1
9321,getInt,4,1
9322,calc_keys,4,1
9323,gen_barr,4,1
9324,treatCase,4,1
9325,MODNUM,4,1
9326,lettersKey,4,1
9327,minkeys,4,1
9328,keylvl,4,1
9329,splitListByNum,4,1
9330,mergeList,4,1
9331,dt2,4,1
9332,alphafreq,4,1
9333,sum1,4,1
9334,maxlettersperkey,4,1
9335,numletters,4,2
9336,example,4,1
9337,outs,4,1
9338,getInputData,4,1
9339,mostuses,4,1
9340,lettrNumonKey,4,1
9341,letterFreqStr,4,1
9342,number_of_letters_per_key,4,1
9343,number_of_keys,4,1
9344,kf1,4,1
9345,kf2,4,1
9346,numsubseqs,4,1
9347,numuglys,4,1
9348,nletters,4,2
9349,make_it_num,4,1
9350,make_it_num2,4,1
9351,total_case_num,4,1
9352,s_freqs,4,1
9353,lettersmax_s,4,1
9354,keysmax_s,4,1
9355,alphabetsize_s,4,1
9356,freq_s,4,1
9357,lettersmax,4,1
9358,alphabetsize,4,1
9359,numLet,4,1
9360,numAlpha,4,1
9361,alphabetFreq,4,1
9362,num_sets,4,1
9363,bin_size,4,1
9364,lala,4,1
9365,ns_,4,1
9366,update_counters,4,1
9367,count_it,4,1
9368,digits_array,4,1
9369,is_key_ugly,4,1
9370,analyze_counters,4,1
9371,do_it_all,4,1
9372,test_cnt,4,1
9373,leutesek,4,1
9374,i_lst,4,1
9375,i_ism,4,1
9376,leut,4,1
9377,SOFAR,4,1
9378,NP,4,1
9379,lettersAvail,4,1
9380,pressesForOne,4,1
9381,pressesForAll,4,1
9382,keyNum,4,1
9383,numTests,4,1
9384,valen,4,1
9385,lcs,4,1
9386,pfind,4,1
9387,upd,4,1
9388,ck_store,4,1
9389,new_cost,4,1
9390,num_stores,4,1
9391,all_items,4,1
9392,all_stores,4,1
9393,no_test_case,4,1
9394,max_on_key,4,1
9395,t_letters,4,1
9396,maxpresses,4,1
9397,ncs,4,1
9398,totalc,4,1
9399,gen_prices,4,1
9400,minKeyPress,4,1
9401,has_null,4,1
9402,uglies,4,1
9403,MinimumPresses,4,1
9404,flist,4,1
9405,prevvals,4,1
9406,getmin,4,1
9407,tokey,4,1
9408,nOl,4,1
9409,cur_test,4,1
9410,keys_count,4,1
9411,Ps,4,1
9412,Ks,4,1
9413,rawf,4,1
9414,sortDec,4,1
9415,minkey,4,1
9416,pressings,4,1
9417,RangeStor,4,1
9418,addTo,4,1
9419,rocksLeft,3,1
9420,minSpace,3,1
9421,maxSpace,3,1
9422,linesBelow,3,1
9423,linesRight,3,1
9424,xEven,3,1
9425,yEven,3,1
9426,xSurround,3,1
9427,ySurround,3,1
9428,bfs,3,1
9429,testcase2,3,1
9430,insides,3,1
9431,startX,3,1
9432,startY,3,1
9433,outside,3,1
9434,rock2move,3,1
9435,numer,3,1
9436,localans,3,1
9437,levels,3,1
9438,brmap,3,1
9439,pat,3,1
9440,main2,3,2
9441,the_number,3,1
9442,numCustomers,3,1
9443,get_scalar_product,3,1
9444,get_permutated_vector,3,1
9445,ret_vec,3,1
9446,dinges,3,1
9447,context,3,1
9448,next_batch,3,1
9449,rootCounter,3,1
9450,cantints,3,1
9451,sequences,3,1
9452,_line,3,1
9453,_list,3,1
9454,_customer,3,1
9455,_HELLOWORLD,3,1
9456,solve_problems,3,1
9457,t_result,3,1
9458,Shell,3,1
9459,IPShellEmbed,3,1
9460,min_n,3,1
9461,MyError,3,1
9462,Vcust,3,1
9463,cs_,3,1
9464,cs_prev,3,1
9465,_eval,3,1
9466,_search,3,1
9467,d_t,3,1
9468,css,3,1
9469,a_and_b,3,1
9470,b_three,3,1
9471,get_permutation,3,1
9472,mpz,3,1
9473,iC,3,1
9474,nMin,3,1
9475,qMin,3,1
9476,seive,3,1
9477,iter_factorial,3,1
9478,iter_permutation,3,1
9479,iter_combination,3,1
9480,static,3,1
9481,iter_BFS,3,1
9482,iter_DFS,3,1
9483,mimp,3,1
9484,cimp,3,1
9485,alists,3,1
9486,scipy,3,3
9487,entera,3,1
9488,cur_batch,3,1
9489,all_satisfied,3,1
9490,minimum_len,3,1
9491,customer_data,3,1
9492,tmp_customer,3,1
9493,found_match,3,1
9494,numsX,3,1
9495,numsY,3,1
9496,read_strings,3,1
9497,escape,3,1
9498,read_patterns,3,1
9499,read_patterns_raw,3,1
9500,likeset,3,1
9501,mint,3,1
9502,allhappy,3,1
9503,num_terms,3,1
9504,factorize,3,2
9505,fib,3,1
9506,getAngle,3,1
9507,getPolygonArea,3,1
9508,dig,3,1
9509,each_plan,3,1
9510,partial_soln,3,1
9511,n_custs,3,1
9512,n_types_they_like,3,1
9513,plan_str,3,1
9514,best_plan,3,1
9515,arrlen,3,1
9516,relevant_flavour,3,1
9517,racketRadius,3,1
9518,racketBorder,3,1
9519,numStrings,3,1
9520,px0,3,1
9521,cA,3,1
9522,numBlocks,3,1
9523,CASES,3,1
9524,words_count,3,1
9525,trapArea,3,1
9526,point1c,3,1
9527,point2c,3,1
9528,xsame,3,1
9529,acos1,3,1
9530,acos2,3,1
9531,turnaroundLater,3,1
9532,outer_radius,3,1
9533,hole_count,3,1
9534,replies,3,1
9535,queryList,3,1
9536,NaNb_list,3,1
9537,NA_time_list,3,1
9538,NB_time_list,3,1
9539,format_time,3,1
9540,plus_turnaround,3,1
9541,last_time,3,1
9542,search_engine_n,3,1
9543,req_n,3,1
9544,newCounter,3,1
9545,start_from,3,1
9546,invertices,3,1
9547,_is_reusable,3,1
9548,next_departure_time_hour,3,1
9549,opposite_departure,3,1
9550,Area,3,1
9551,inner_rad,3,1
9552,num_squares_x,3,1
9553,IsSquareInCircle,3,1
9554,FindYIntersect,3,1
9555,FindXIntersect,3,1
9556,IsPointInCircle,3,1
9557,Inzert,3,1
9558,cp,3,1
9559,GetSmallest,3,1
9560,sort_by_first,3,1
9561,a_first,3,1
9562,b_first,3,1
9563,oc_dict,3,1
9564,findBestEngineByCounter,3,2
9565,caseCounter,3,1
9566,checkAvailable,3,1
9567,addToAvailable,3,1
9568,maxTrains,3,1
9569,getcwdu,3,1
9570,uniform,3,1
9571,max_steps,3,1
9572,safe_run_length,3,1
9573,unos_engines,3,1
9574,motors,3,1
9575,busquedas,3,1
9576,computeSwitch,3,1
9577,qset,3,1
9578,eset,3,1
9579,old_journey,3,1
9580,analize_positions,3,1
9581,print_number_case,3,1
9582,topright,3,1
9583,miss,3,1
9584,frange,3,1
9585,teta,3,1
9586,halt_time,3,1
9587,__gt__,3,2
9588,__ge__,3,2
9589,comparedepartures,3,1
9590,getnumtrains,3,1
9591,nseng,3,1
9592,nword,3,1
9593,l_seng,3,1
9594,max_blocks_x,3,1
9595,slice_r,3,1
9596,log_format,3,1
9597,objects_seen,3,1
9598,fill,3,1
9599,successors,3,1
9600,new_cost_so_far,3,1
9601,s_x1,3,1
9602,s_x2,3,1
9603,s_y1,3,1
9604,s_y2,3,1
9605,bigtheta,3,1
9606,diffangle1,3,1
9607,diffangle2,3,1
9608,vehicle_position,3,1
9609,new_bounds,3,1
9610,min_d,3,1
9611,nearest,3,1
9612,t_intersect,3,1
9613,soon,3,1
9614,cur_case_num,3,1
9615,readtrip,3,1
9616,enginestarts,3,1
9617,queryStarts,3,1
9618,queryEnds,3,1
9619,getSwitches,3,1
9620,fileData,3,1
9621,time_parse,3,1
9622,__R,3,1
9623,qf,3,1
9624,full_area,3,1
9625,server_nameswitch,3,1
9626,hLessThan,3,1
9627,myH,3,1
9628,parse_trip_line,3,1
9629,a_to_b_trips,3,1
9630,b_to_a_trips,3,1
9631,safe_r,3,1
9632,ug,3,1
9633,stringcap_area_get,3,1
9634,segment_angle,3,1
9635,parse_items,3,1
9636,prev_gen,3,1
9637,arrival_1,3,1
9638,arrival_2,3,1
9639,file_output,3,1
9640,stops,3,1
9641,t1h,3,1
9642,t2h,3,1
9643,cmpByStartTime,3,1
9644,t1start,3,1
9645,t1end,3,1
9646,t2start,3,1
9647,t2end,3,1
9648,cmpByEndTime,3,1
9649,getOneWayReq,3,1
9650,numComing,3,1
9651,trainUsed,3,1
9652,abNeeded,3,1
9653,baNeeded,3,1
9654,aToB,3,1
9655,bToA,3,1
9656,train_p,3,1
9657,gare,3,1
9658,alen,3,1
9659,blen,3,1
9660,cyy2,3,1
9661,cxx2,3,1
9662,cyy,3,1
9663,cxx,3,1
9664,ang,3,1
9665,totalarea,3,1
9666,conv_hr,3,1
9667,key1,3,1
9668,newT,3,1
9669,TurnArroundTime,3,1
9670,ListAA,3,1
9671,ListAD,3,1
9672,ListBA,3,1
9673,ListBD,3,1
9674,interior_area,3,1
9675,tmpx,3,1
9676,tmpy,3,1
9677,process_data_files,3,1
9678,from_theta,3,1
9679,to_theta,3,1
9680,diagonal_area,3,1
9681,nondiagonal_area,3,1
9682,ok_area,3,1
9683,areacoord,3,1
9684,get_path_length,3,1
9685,switchF,3,1
9686,noSE,3,1
9687,Li,3,1
9688,latest,3,1
9689,masterSched,3,1
9690,readStation,3,1
9691,calcRequiredTrains,3,1
9692,tEvent1,3,1
9693,tEvent2,3,1
9694,tE,3,1
9695,tT,3,1
9696,TrainA,3,1
9697,TrainB,3,1
9698,isFind,3,1
9699,s_no,3,1
9700,x4,3,1
9701,square_no,3,1
9702,last_square_no,3,1
9703,fun,3,1
9704,find_switch,3,1
9705,bottom_edge_x_squared,3,1
9706,fly_safe_area,3,1
9707,c_2,3,1
9708,dist_2,3,1
9709,trainsRequired,3,1
9710,parseSchedule,3,1
9711,indent,3,1
9712,calculateTreeDepth,3,1
9713,getMinDepthKey,3,1
9714,countMinDepth,3,1
9715,simul,3,1
9716,SR,3,1
9717,full_squares,3,1
9718,square_cut_by_circle,3,1
9719,tolist,3,2
9720,Sd,3,1
9721,areaOfPoleOnQuarter,3,1
9722,areaOfTriB,3,1
9723,areaOfQuarter,3,1
9724,engineTrack,3,1
9725,triangleArea,3,1
9726,outputs,3,1
9727,inte2,3,1
9728,xlimit,3,1
9729,ymed,3,1
9730,cur_switch,3,1
9731,next_engine_idx,3,1
9732,fill_siterequest,3,1
9733,process_train,3,1
9734,req_train,3,1
9735,area_c,3,1
9736,area_d,3,1
9737,int_top,3,1
9738,cInCircle,3,1
9739,quarterSpaces,3,1
9740,_t_to_int,3,1
9741,add_arrival,3,1
9742,add_departure,3,1
9743,max_noswitch,3,1
9744,noswitch,3,1
9745,from_both,3,1
9746,first_trip,3,1
9747,pitch,3,1
9748,CalculateProbability,3,1
9749,ArrivalKey,3,1
9750,LeaveKey,3,1
9751,initial_trains_by_location,3,1
9752,makeEvents,3,1
9753,end_location,3,1
9754,b_a_count,3,1
9755,event_lines,3,1
9756,surfprimitive,3,1
9757,xmiddle2,3,1
9758,emptysurface,3,1
9759,surfaceR,3,1
9760,xfromy,3,1
9761,len0,3,1
9762,vmul,3,1
9763,p00,3,1
9764,p01,3,1
9765,p10,3,1
9766,p11,3,1
9767,tx0,3,1
9768,tx1,3,1
9769,stringinput,3,1
9770,cost_function,3,1
9771,statenum,3,1
9772,cost_from_different_paths,3,1
9773,NumSearche,3,1
9774,NumQ,3,1
9775,converti,3,1
9776,opa,3,1
9777,op1,3,1
9778,op3,3,1
9779,ordina,3,1
9780,num_ta,3,1
9781,num_tb,3,1
9782,rev_queries,3,1
9783,int_circ,3,1
9784,full_num,3,1
9785,partials,3,1
9786,good_area,3,1
9787,add_point,3,1
9788,string2minutes,3,1
9789,tstring,3,1
9790,mycount,3,1
9791,tleft,3,1
9792,tright,3,1
9793,void_area,3,1
9794,limite,3,1
9795,dataSets,3,1
9796,nas_initial_count,3,1
9797,nbs_initial_count,3,1
9798,resminute,3,1
9799,reshour,3,1
9800,currentSearch,3,1
9801,diff_x,3,1
9802,diff_y,3,1
9803,triangle_area,3,1
9804,integral_in_point,3,1
9805,SelectTrain,3,1
9806,get_number_switches,3,1
9807,get_best_engine,3,1
9808,_max,3,1
9809,overlapPt,3,1
9810,inds,3,1
9811,numGaps,3,1
9812,cornersInInds,3,1
9813,spread,3,1
9814,inttotime,3,1
9815,tasks,3,1
9816,tracker,3,1
9817,sumart,3,1
9818,buscarTren,3,1
9819,trenes_en_B,3,1
9820,trenes_en_A,3,1
9821,getlist,3,1
9822,insideSq,3,1
9823,removeTrainAtTime,3,1
9824,tripsfroma,3,1
9825,tripsfromb,3,1
9826,_time2,3,1
9827,rtend,3,1
9828,gtend,3,1
9829,segmentarea,3,1
9830,ixupper,3,1
9831,previous_query,3,1
9832,findswitch,3,1
9833,next_q,3,1
9834,nanbString,3,1
9835,maxX,3,1
9836,genperm,3,1
9837,permData,3,1
9838,ccopy,3,1
9839,leftcopy,3,1
9840,perm_gates,3,1
9841,pred,3,1
9842,next1,3,1
9843,perm_s,3,1
9844,LEAF,3,1
9845,tryTarget,3,1
9846,getPermutations,3,1
9847,curChar,3,1
9848,permute_list,3,1
9849,prevchar,3,1
9850,cur_size,3,1
9851,pprle,3,1
9852,compressed_size,3,1
9853,ilen,3,1
9854,prev_c,3,1
9855,xtot,3,1
9856,ytot,3,1
9857,ztot,3,1
9858,power_needed,3,1
9859,rle_length,3,1
9860,perm_gn,3,1
9861,allperms,3,1
9862,cv,3,2
9863,subSets,3,1
9864,IMP,3,1
9865,licad,3,1
9866,ant,3,1
9867,puntos,3,1
9868,x_old,3,1
9869,d_v3,3,1
9870,changeGates,3,1
9871,cGatesCopy,3,1
9872,gatesCopy,3,1
9873,allPerms,3,1
9874,character,3,1
9875,blk,3,1
9876,gen_perm,3,1
9877,retcount,3,1
9878,perm_seq,3,1
9879,new_rest,3,1
9880,fNext,3,1
9881,i0,3,1
9882,ND,3,1
9883,tu,3,1
9884,callback,3,1
9885,newrl,3,1
9886,airex2,3,1
9887,compress_size,3,1
9888,changeAsSelection,3,1
9889,enumerateCombination,3,1
9890,findLastOneIdx,3,1
9891,bestcoords,3,1
9892,new_s,3,1
9893,rlect,3,1
9894,sizes,3,1
9895,prv,3,1
9896,create_perms,3,1
9897,changable_indexes,3,1
